experiment,subject,date,age,gender,payoff_scheme,context,trial,intervening,response,accuracy,partner_action,total_payment,contacts
0,90,NA,30,female,NA,NA,58,10,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,59,14,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,60,17,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,61,5,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,62,9,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,63,8,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,64,5,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,65,8,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,66,14,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,67,7,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,68,10,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,69,15,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,70,9,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,71,6,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,72,2,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,73,5,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,74,3,NA,0,Defect,6.35,NA
0,90,NA,30,female,NA,NA,75,13,NA,0,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,76,10,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,77,8,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,78,14,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,79,16,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,80,13,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,81,5,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,82,10,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,83,5,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,84,10,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,85,12,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,86,11,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,87,7,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,88,7,NA,0,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,89,10,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,90,13,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,91,8,NA,0,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,92,2,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,93,7,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,94,3,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,95,7,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,96,11,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,97,10,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,98,9,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,99,17,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,100,16,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,101,6,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,102,1,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,103,3,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,104,11,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,105,13,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,106,9,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,107,9,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,108,14,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,109,13,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,110,11,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,111,7,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,112,1,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,113,10,NA,0,Defect,6.35,NA
0,90,NA,30,female,NA,NA,114,5,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,115,8,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,116,8,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,117,7,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,118,13,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,119,13,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,120,18,NA,0,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,121,3,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,122,5,NA,0,Defect,6.35,NA
0,90,NA,30,female,NA,NA,123,10,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,124,9,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,125,5,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,126,10,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,127,15,NA,0,Defect,6.35,NA
0,90,NA,30,female,NA,NA,128,7,NA,0,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,129,10,NA,0,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,130,16,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,131,8,NA,0,Defect,6.35,NA
0,90,NA,30,female,NA,NA,132,4,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,133,7,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,134,4,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,135,13,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,136,9,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,137,6,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,138,13,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,139,15,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,140,11,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,141,6,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,142,9,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,143,6,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,144,6,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,145,11,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,146,5,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,147,11,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,148,9,NA,1,Cooperate,6.35,NA
0,90,NA,30,female,NA,NA,149,17,NA,1,Defect,6.35,NA
0,90,NA,30,female,NA,NA,150,10,NA,1,Defect,6.35,NA
0,92,NA,21,female,NA,NA,11,8,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,12,10,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,13,5,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,14,3,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,15,6,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,16,10,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,17,12,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,18,11,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,19,15,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,20,10,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,21,7,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,22,9,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,23,2,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,24,5,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,25,8,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,26,8,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,27,12,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,28,12,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,29,17,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,30,10,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,31,7,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,32,5,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,33,7,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,34,12,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,35,5,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,36,5,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,37,12,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,38,9,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,39,11,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,40,17,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,41,2,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,42,6,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,43,11,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,44,11,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,45,7,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,46,5,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,47,12,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,48,14,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,49,9,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,50,13,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,51,6,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,52,9,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,53,3,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,54,7,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,55,13,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,56,10,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,57,8,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,58,7,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,59,11,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,60,16,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,61,8,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,62,3,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,63,2,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,64,12,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,65,5,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,66,12,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,67,12,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,68,11,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,69,13,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,70,12,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,71,2,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,72,1,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,73,9,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,74,8,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,75,10,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,76,13,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,77,7,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,78,16,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,79,11,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,80,13,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,81,1,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,82,3,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,83,2,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,84,8,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,85,11,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,86,14,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,87,9,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,88,15,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,89,14,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,90,13,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,91,7,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,92,4,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,93,7,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,94,9,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,95,4,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,96,9,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,97,14,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,98,16,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,99,10,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,100,10,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,111,8,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,112,3,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,113,7,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,114,3,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,115,7,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,116,14,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,117,12,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,118,11,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,119,15,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,120,10,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,121,4,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,122,4,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,123,2,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,124,9,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,125,5,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,126,14,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,127,13,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,128,15,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,129,10,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,130,14,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,131,2,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,132,9,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,133,11,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,134,7,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,135,11,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,136,6,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,137,6,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,138,13,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,139,13,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,140,12,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,141,3,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,142,1,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,143,7,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,144,7,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,145,10,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,146,13,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,147,8,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,148,14,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,149,9,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,150,18,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,151,4,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,152,8,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,153,7,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,154,3,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,155,7,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,156,13,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,157,15,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,158,13,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,159,9,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,160,11,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,161,6,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,162,10,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,163,6,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,164,4,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,165,11,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,166,8,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,167,14,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,168,9,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,169,13,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,170,9,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,171,4,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,172,3,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,173,2,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,174,4,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,175,7,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,176,14,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,177,14,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,178,12,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,179,15,NA,0,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,180,15,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,181,3,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,182,7,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,183,4,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,184,7,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,185,12,NA,0,Defect,7.65,NA
0,92,NA,21,female,NA,NA,186,10,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,187,7,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,188,7,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,189,17,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,190,16,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,191,5,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,192,10,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,193,2,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,194,9,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,195,11,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,196,9,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,197,14,NA,1,Defect,7.65,NA
0,92,NA,21,female,NA,NA,198,8,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,199,10,NA,1,Cooperate,7.65,NA
0,92,NA,21,female,NA,NA,200,12,NA,0,Defect,7.65,NA
0,94,NA,25,female,NA,NA,11,4,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,12,10,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,13,10,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,14,8,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,15,4,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,16,7,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,17,13,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,18,8,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,19,11,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,20,15,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,21,3,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,22,3,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,23,7,NA,0,Defect,4.75,NA
0,94,NA,25,female,NA,NA,24,12,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,25,12,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,26,12,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,27,6,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,28,11,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,29,9,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,30,15,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,31,1,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,32,6,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,33,4,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,34,7,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,35,13,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,36,12,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,37,6,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,38,13,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,39,16,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,40,12,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,41,0,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,42,4,NA,0,Defect,4.75,NA
0,94,NA,25,female,NA,NA,43,10,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,44,9,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,45,5,NA,0,Defect,4.75,NA
0,94,NA,25,female,NA,NA,46,9,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,47,8,NA,0,Defect,4.75,NA
0,94,NA,25,female,NA,NA,48,16,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,49,15,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,50,14,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,61,0,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,62,4,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,63,10,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,64,12,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,65,10,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,66,12,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,67,10,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,68,8,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,69,13,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,70,11,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,71,1,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,72,6,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,73,4,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,74,11,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,75,4,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,76,9,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,77,15,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,78,13,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,79,15,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,80,12,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,81,5,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,82,3,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,83,6,NA,0,Defect,4.75,NA
0,94,NA,25,female,NA,NA,84,10,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,85,13,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,86,13,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,87,7,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,88,7,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,89,14,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,90,12,NA,0,Defect,4.75,NA
0,94,NA,25,female,NA,NA,91,1,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,92,1,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,93,4,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,94,11,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,95,8,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,96,8,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,97,12,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,98,16,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,99,13,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,100,16,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,111,6,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,112,6,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,113,6,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,114,4,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,115,6,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,116,5,NA,0,Defect,4.75,NA
0,94,NA,25,female,NA,NA,117,13,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,118,16,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,119,16,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,120,12,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,121,3,NA,1,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,122,5,NA,0,Cooperate,4.75,NA
0,94,NA,25,female,NA,NA,123,8,NA,1,Defect,4.75,NA
0,94,NA,25,female,NA,NA,124,11,NA,1,Defect,4.75,NA
